Collision_Rate,Transmission_Rate,Queue_Length,Network_Load,SNR,Packet_Delivery_Ratio,Packet_Size,Latency_ms,Jitter_ms,Throughput_Mbps,Performance_Class,Load_SNR_Interaction,Congestion_Index,Efficiency_Ratio,Contention_Pressure,Signal_Quality_Score,Risk_Score
-0.42435683076728364,0.6877979493890937,0.66210692788592,0.4412216165303422,1.7693319837538806,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,1.7708769652911949,-0.08428127010249342,-0.03607687561291631,-0.36202583602427485,1.7808470099520084,-0.4243713341067962
1.6684010626319916,1.4334832195432956,-2.198564119426069,-2.1117570845999984,0.36885429806045605,1.6858596271689872,-0.16998733566366123,-0.174908855795499,0.010703593947772627,1.2800388134332368,2,-0.31294975660576146,-0.5271226808559126,0.07745330671160057,-0.36427238236499004,0.35220181875813,1.667953766386638
0.8739733021710858,2.125404255860457,1.6156639436565832,0.7111030432534099,1.62134836774132,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,1.8013419034269509,1.9047013785437719,-0.03398937031142826,-0.3633233907601074,1.62528584088434,0.8745449475537986
0.38967734199813964,1.831281650227145,0.66210692788592,0.4780792029850851,0.6604916169717456,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,0.7273617272183374,0.7383455627839209,-0.03398937031142826,-0.363254590277911,0.6621568235455834,0.3901663931976462
-1.218062204386679,1.9866527942828467,-1.2450071036554062,1.7464032400380793,1.4865725187521184,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,2.2828751311235687,-1.3153335565557234,-0.03607687561291631,-0.36283805504489597,1.4965923279065858,-1.2182120700922479
-1.2181498125159567,1.6777806170310665,-1.789896826952928,2.7473283497193663,1.3597989144263178,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,2.681450046448222,-1.4379348143834598,-0.03607687561291631,-0.362137146836112,1.3691483514895342,-1.218299693162641
-1.5737780762278477,1.7477851660861266,-0.9725622420066454,-1.3235181874731097,0.35203118737499334,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,-0.0897717636690608,-1.4787214718472759,-0.03607687561291631,-0.36398942501259574,0.35605160218415766,-1.5739886074443938
1.3613447821159457,2.0757637004185354,-0.9725622420066454,0.1446294619960317,1.0699477655311807,1.6858596271689872,-0.16998733566366123,-0.174908855795499,0.010703593947772627,1.2800388134332368,2,0.960204357762318,0.37509414630526,0.07745330671160057,-0.3635153407679076,1.0434254191761316,1.3608451190024509
0.39859984759380473,0.8226835223071124,1.0707742203590613,2.4094526422262232,1.5594994007610938,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,2.788728186649581,0.9924460483118431,-0.03398937031142826,-0.36087858266640505,1.563290611373414,0.399090420480714
0.7870870367939408,1.3238025136651013,2.569220959427246,1.7078070880678076,2.068141999139821,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,3.0157189397187527,2.4554317785728537,-0.03398937031142826,-0.3622239070362594,2.073136064986319,0.7876438641713204
-1.6802038171199414,0.7632019175994594,0.25343963541277864,0.018398199933902147,2.150414833584014,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,1.8042666082959873,-1.4015233237443343,-0.03607687561291631,-0.36248116405743375,2.1639450056663274,-1.6804324986987953
1.7152765471066607,2.3382766184541026,-1.3812295344797867,2.6165626904782213,1.3185694586338284,1.6858596271689872,-0.16998733566366123,-0.174908855795499,0.010703593947772627,1.2800388134332368,2,2.543836230229444,0.2288112762207178,0.07745330671160057,-0.36275585438080116,1.2885470610428171,1.7148372452339034
1.2388192328439693,2.2740394741105994,-2.33478655025045,-2.4220733620303703,1.8211644828759215,1.6858596271689872,-0.16998733566366123,-0.174908855795499,0.010703593947772627,1.2800388134332368,2,-0.1563724954327633,-0.7845787875902643,0.07745330671160057,-0.36451761279555334,1.784066643420468,1.238298673628718
-1.0134971419623646,0.38325578214682554,2.841665821076007,2.535020503503444,0.9745729507905029,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,1.9737868089790653,-0.0860280518399122,-0.03607687561291631,-0.35913144403525005,0.9818853334036224,-1.0136121201494883
-1.1243294492543112,1.7755807519632747,-1.9261192577773085,-2.4602505546621547,1.027451702163682,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,-0.30973579408495466,-1.4300558327531745,-0.03607687561291631,-0.3644884545519731,1.0350437048075587,-1.1244633293209598
-1.1185922947402247,2.234722322642254,2.841665821076007,0.3582186768888561,0.7238820754948986,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,0.7416639342877015,-0.24533480253994325,-0.03607687561291631,-0.3635049935257425,0.7298688180647048,-1.1187251963647016
-0.6796900925293367,0.6782720870236524,1.7518863744809636,2.3049255776273125,1.4790606576663898,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,2.606353793064206,0.03882905378229775,-0.03607687561291631,-0.3605449624948949,1.4890407444981226,-0.679748141642374
0.12125312726949944,1.4879186995346612,2.705443390251627,-1.256304192167106,0.9706881377545079,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,0.232309655643126,1.5611283653669565,-0.03398937031142826,-0.3638657881763283,0.9730869075608325,0.1216964001008351
-0.2158529446881774,2.2143227838840973,-0.4276725187091236,-0.06759622914596522,0.4976424104037806,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,0.3912440183998447,-0.3718985968383926,-0.03607687561291631,-0.36365195301962516,0.5024328096321033,-0.21583188876314457
-0.7269557877124965,0.37180022542127866,-0.7001173803578845,-0.906785278199346,1.7319440456240383,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,0.8375240828268151,-0.8515714064073571,-0.03607687561291631,-0.3625674012117908,1.7432613663896754,-0.727021897746558
0.43760157632122626,1.7585360830958885,2.705443390251627,2.6549836430089466,1.7786892397659804,-0.9734915877615345,-0.17191172238034572,-0.174040778417592,-0.07767543102885024,0.4639093444382015,1,3.282351432980599,2.0306696933606854,-0.03398937031142826,-0.36226407487471,1.7829987979291468,0.4380988007522177
-1.278082878845093,0.9223421699717442,-0.29145008788474314,1.9259770037595947,1.0640429498053863,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,1.8159751326097953,-1.1482352568771272,-0.03607687561291631,-0.36144207409671686,1.0718284450247362,-1.2782429807677484
-0.7236305132721339,2.232941291776433,-2.607231411899211,1.2755693061518547,0.4819268509686284,-0.1333065924472936,-0.16543703214984237,-0.1736665134960778,-0.09308445359896225,-0.7782202023730037,0,0.8137752881256107,-1.4968271834814966,-0.03607687561291631,-0.3631709169868859,0.4866341471527508,-0.7236960561977558
