date,city,pm25_mean,no2_mean,o3_mean
2015-01-01,London,5.6529879587249505,30.200800920392346,43.256740672676415
2015-01-02,London,17.225446059870446,27.299681473176612,38.77057991816243
2015-01-03,London,13.069436697431815,31.06959484873501,35.08753721598045
2015-01-04,London,15.384995046469747,33.21169582542175,30.264969957620295
2015-01-05,London,12.821858418348247,33.329812302825886,36.05254713494145
2015-01-06,London,10.25659859068843,29.543830796604606,23.814266572152007
2015-01-07,London,11.88158283326229,31.752984860704707,34.19870643152568
2015-01-08,London,16.092169550797944,30.262998209615045,34.505674605389025
2015-01-09,London,24.041533445418366,25.222625092311844,31.133567767680038
2015-01-10,London,24.1021110643808,27.26975136987915,27.466411345268703
2015-01-11,London,21.294127397371348,22.155305241060134,27.36899826221049
2015-01-12,London,16.776358438649527,28.77431184796639,33.01559353858193
2015-01-13,London,15.779795368972284,35.49614425748688,30.721334474060136
2015-01-14,London,8.424331628978644,31.761223626215664,35.56876288662947
2015-01-15,London,23.274235471866746,28.617671218733687,31.104897613362855
2015-01-16,London,19.408406979047836,26.902354979963132,34.073950254771276
2015-01-17,London,16.848849942205042,33.849948039226604,27.489769783589743
2015-01-18,London,9.218878301793428,28.088446848884345,31.30993056248998
2015-01-19,London,20.775097145990415,25.159779834307002,35.62521156793137
2015-01-20,London,20.321298143869853,33.4840314653762,22.746950847105275
2015-01-21,London,8.551280172481489,25.687588913092007,34.4983302331752
2015-01-22,London,17.70960581126248,29.001776129368768,26.68198706335575
2015-01-23,London,20.628385832930384,31.560430914042428,33.584597632704586
2015-01-24,London,18.50489411565563,30.715123695339663,27.728360046497617
2015-01-25,London,17.038014061869983,29.390349937262837,29.692276876427066
2015-01-26,London,15.975342987155255,31.638553982556054,24.246126400030874
2015-01-27,London,13.8285556911269,26.965448884654496,21.439571766169294
2015-01-28,London,23.480763790016226,31.019077753240943,28.910328178952387
2015-01-29,London,13.666214028862317,27.73099940590958,30.490448103624193
2015-01-30,London,,,
2015-01-31,London,17.822938199685744,30.36360629936339,29.579099589857694
2015-02-01,London,12.715764533023744,28.37781982311099,27.686500172618537
2015-02-02,London,16.004637938572984,31.937031924957846,36.17206519238548
2015-02-03,London,25.286950148414,31.841508275548932,23.465621090241413
2015-02-04,London,13.845698655121835,29.676603576995404,24.1966083389709
2015-02-05,London,21.541089914363216,26.07979248802651,27.67450613502628
2015-02-06,London,7.562021411825215,30.441525559210394,20.751694314931754
2015-02-07,London,28.46673220593252,31.26914308376559,23.1373572709482
2015-02-08,London,21.533397779145137,27.536949118549096,29.41668474792739
