date,city,pm25_mean,no2_mean,o3_mean
2015-01-01,New York,24.787727112939066,31.860937177239197,33.64480684778747
2015-01-02,New York,25.963453243260634,35.00032450503911,33.002957248521604
2015-01-03,New York,27.84333540523896,27.577876346405784,36.34201863763161
2015-01-04,New York,33.457528507732185,24.208881753430806,37.93511038672109
2015-01-05,New York,22.738785001381054,36.602267278525154,32.51840062719439
2015-01-06,New York,27.54747161578423,33.70151727808683,38.23903318304773
2015-01-07,New York,19.406360110715035,30.781826632101172,25.69364804580229
2015-01-08,New York,23.68295875014961,29.963797496763085,28.276849205572702
2015-01-09,New York,14.283878767439878,30.754376047599163,31.772406190101435
2015-01-10,New York,22.34193337193014,27.792578588399422,35.53061138461496
2015-01-11,New York,21.87831590580803,24.554695454962516,32.5492476899134
2015-01-12,New York,30.458525673546404,32.077589777322736,32.82457913919032
2015-01-13,New York,26.806265520778254,27.159282241501096,37.096237172922685
2015-01-14,New York,26.97670235859724,26.723437296033243,35.938664817180026
2015-01-15,New York,29.382620129454168,30.518699548858045,27.988555668932275
2015-01-16,New York,24.00338868111924,34.42208939808603,29.18040468583906
2015-01-17,New York,23.315667112139316,32.21543255177965,31.45976123378759
2015-01-18,New York,32.82860775204185,29.175269857851585,34.359843251429524
2015-01-19,New York,19.73818350872866,32.51986884391539,33.76846644016458
2015-01-20,New York,28.790472477841274,28.71195296116769,35.01986264574918
2015-01-21,New York,29.733128565877337,27.506672686063506,30.282389450821544
2015-01-22,New York,28.637304728584837,27.666093646883887,38.71224310571314
2015-01-23,New York,36.44366685010698,28.722307549375913,31.76124160891029
2015-01-24,New York,31.362288037838834,29.097365189245185,21.17128913693718
2015-01-25,New York,29.115137036431836,29.929247726852402,26.968197552887542
2015-01-26,New York,27.440436841220922,28.91107302893104,31.64697575038487
2015-01-27,New York,,,
2015-01-28,New York,22.2015512518953,27.702660206899093,26.662238659341252
2015-01-29,New York,34.83946286006702,23.70718354594548,22.656906790463882
2015-01-30,New York,,,
2015-01-31,New York,20.001931818677008,27.052358700011396,28.3173531447894
2015-02-01,New York,36.090796820139005,30.356444494385144,31.96456416542559
2015-02-02,New York,33.386307033194576,26.07893890444366,29.197842362772466
2015-02-03,New York,23.499417271149753,30.40346827132366,27.45605359552697
2015-02-04,New York,27.636487220666762,24.041948605831053,26.027534239649313
2015-02-05,New York,22.709754455609858,32.1477255948261,30.643093013288492
2015-02-06,New York,16.537741599914057,26.1888050779648,26.57647592138918
2015-02-07,New York,28.076327302777525,26.83745719606734,27.051423219643624
2015-02-08,New York,28.89817495281172,25.19850430649427,28.235522707768588
2015-02-09,New York,28.397765069143958,21.700691278313926,29.070173833516414
2015-02-10,New York,16.77041376280588,26.87407007903636,27.3826243076335
2015-02-11,New York,25.70941634467264,32.01628734471625,24.094307489234428
2015-02-12,New York,,,
2015-02-13,New York,31.9208385119044,28.452895849099832,23.958353241923554
2015-02-14,New York,34.65609006373211,33.89488378084032,24.078243276653247
2015-02-15,New York,32.308519475218404,24.23548658574961,26.065064196261837
2015-02-16,New York,31.104117621122985,25.158001211264313,24.97849639705382
2015-02-17,New York,24.241812860939955,26.078263173868546,27.078445764922048
2015-02-18,New York,25.996937859499678,23.024849595571528,24.653914658964464
2015-02-19,New York,23.45528569446072,30.9439661413261,21.029591026935552
2015-02-20,New York,37.26973689856072,26.508515724614305,25.049508755208155
2015-02-21,New York,29.21874541761949,26.861621969683338,21.33143405914426
2015-02-22,New York,35.92519725608823,32.5496331845495,20.01147105449976
2015-02-23,New York,22.338747893295544,29.720824560824127,27.274707522515033
2015-02-24,New York,33.83807606793197,27.189526680912685,18.528200862569896
2015-02-25,New York,36.85780987447214,25.71855533037597,30.798281647580176
2015-02-26,New York,31.270314572633282,29.358122895102035,27.043112986536162
2015-02-27,New York,30.665763001140498,27.868714924819844,25.487090727167484
2015-02-28,New York,25.82077977322762,30.51263739720429,25.33360307829099
2015-03-01,New York,36.09645235236766,28.369383292513433,27.279626137037884
2015-03-02,New York,,,
2015-03-03,New York,,,
2015-03-04,New York,31.828220126910875,29.128081001945098,22.773104276357657
2015-03-05,New York,30.7055685523498,27.534864439052015,26.063523625135815
2015-03-06,New York,20.07727331627491,32.08653194966265,21.731262937036835
2015-03-07,New York,37.5640917714204,19.495998292136274,22.409807195057674
2015-03-08,New York,28.018498048168695,27.77912388706157,19.509588248815454
2015-03-09,New York,25.348367535267187,27.67134913421132,20.38154932433853
2015-03-10,New York,40.40721713513749,31.960690434018822,30.073289746071687
2015-03-11,New York,30.023325277434672,27.30197028986673,26.154840001791676
2015-03-12,New York,,,
2015-03-13,New York,28.753127061759137,29.066544321191344,20.101109907547993
2015-03-14,New York,29.048866081209972,24.99765644786728,22.67055916949849
2015-03-15,New York,29.538557003379545,25.596501642412797,25.671536064906036
2015-03-16,New York,27.61749290102933,25.992133330095694,24.95661563896161
2015-03-17,New York,,,
2015-03-18,New York,31.437571964820293,23.824175132839137,23.64233031132508
2015-03-19,New York,32.19494248677117,28.07542743087187,22.197221551694724
2015-03-20,New York,34.282635660030294,25.603944785036482,21.061475824586626
2015-03-21,New York,27.639802629950225,28.626801321559046,25.508514560553692
2015-03-22,New York,28.20161090473784,23.913785377788727,19.957982056702484
2015-03-23,New York,28.106003725236864,23.22150565636092,21.380504217933893
2015-03-24,New York,36.517411174491805,26.441221850701492,24.002094525570314
2015-03-25,New York,35.70160820080524,23.12827494128207,16.677640061632616
2015-03-26,New York,39.764275950149894,22.044921458380074,22.394849287821646
2015-03-27,New York,33.649522225832584,24.008771970669592,28.074104988616874
2015-03-28,New York,29.718571999642453,23.25540277045929,18.14291043112623
2015-03-29,New York,29.359961841509996,23.81677920843098,19.803746398958516
2015-03-30,New York,31.135998860319848,20.865931863525205,17.691222330942598
2015-03-31,New York,39.116037032460774,23.95601316452117,19.500351681786636
2015-04-01,New York,30.845584490014705,19.358694585435398,24.23115149979032
2015-04-02,New York,29.668149032175293,23.34768800203387,25.183765197897355
2015-04-03,New York,29.98286749558139,23.890135056730113,20.85988182432749
2015-04-04,New York,35.6497196360254,31.34999694332084,23.175316581681876
2015-04-05,New York,31.716016542617993,26.526701202855406,20.452664959872685
2015-04-06,New York,28.89359883243522,26.101035441483756,20.14654096690338
2015-04-07,New York,38.41273017707696,25.23772809191892,17.380641066583436
2015-04-08,New York,30.81651893387772,24.10047087993221,21.446115531159883
2015-04-09,New York,41.2053090329942,30.582541331786274,23.267525350524068
2015-04-10,New York,34.63324604117015,27.461886416757725,21.88000136323185
2015-04-11,New York,25.418551154726618,21.52855269928311,16.692228667308214
2015-04-12,New York,33.72941643756858,24.030577930529436,23.87486113187248
2015-04-13,New York,39.423585771123314,28.62152233282439,18.36946056952432
2015-04-14,New York,36.201479341332195,24.783815537524365,30.251714418347923
2015-04-15,New York,31.050672633755063,27.83425691350851,23.44286636488234
2015-04-16,New York,39.48790426253746,24.13515001193477,20.94538354131635
2015-04-17,New York,38.72685998126025,25.482873611587618,19.939564620535606
2015-04-18,New York,26.947023506396647,24.465433165370676,19.16896568479589
2015-04-19,New York,34.89517556023846,31.031790478714107,27.61797936609554
2015-04-20,New York,40.77570686601389,25.81290659115572,12.729837356728103
2015-04-21,New York,34.84602007860169,26.172902957412905,20.814884618479958
2015-04-22,New York,28.70056799306232,21.402717882285152,22.895995018435475
2015-04-23,New York,32.572612585771836,22.48415584594037,20.79860405091575
2015-04-24,New York,32.36337225547849,22.976451438342973,9.008431870559493
2015-04-25,New York,32.30179434551864,24.960355327401135,18.17617813634981
2015-04-26,New York,30.753935858158805,23.548343401489824,25.93630066010571
