date,city,pm25_mean,no2_mean,o3_mean
2015-01-01,Los Angeles,33.39015924425362,25.57197584987159,30.878496797950184
2015-01-02,Los Angeles,36.92739896766112,23.50689421417988,35.841950962319125
2015-01-03,Los Angeles,34.883598517292334,24.649360245789627,34.90218699451446
2015-01-04,Los Angeles,34.24321117609468,26.733210864908937,32.62570296699278
2015-01-05,Los Angeles,25.988182712215483,25.08233092961374,32.202124585011674
2015-01-06,Los Angeles,34.34332887426815,20.97789935897746,36.01527015016589
2015-01-07,Los Angeles,30.392234813317362,21.884027980701436,30.34618573439255
2015-01-08,Los Angeles,26.903870924924917,32.22063781179094,28.257400184285746
2015-01-09,Los Angeles,35.31912074643762,22.18973627817182,27.40923614290768
2015-01-10,Los Angeles,,,
2015-01-11,Los Angeles,36.85146628255158,20.914778743543366,33.41532982463583
2015-01-12,Los Angeles,36.85339173983646,22.273023312399747,28.00844632716994
2015-01-13,Los Angeles,31.251996344628353,21.235677591405707,29.01768642791311
2015-01-14,Los Angeles,34.200652786595825,17.65371904531886,31.35115017963795
2015-01-15,Los Angeles,37.7268223368032,25.983413516880727,29.47679661766949
2015-01-16,Los Angeles,30.659767081712797,23.08351817329434,27.30655905142279
2015-01-17,Los Angeles,39.984232657171674,28.652684616941844,29.586164118773684
2015-01-18,Los Angeles,,,
2015-01-19,Los Angeles,34.895924430790565,24.870910970701424,27.467611124196672
2015-01-20,Los Angeles,43.061328052721414,26.965341075436925,29.714291608253518
2015-01-21,Los Angeles,38.93506428515993,26.626892123766048,29.326400685533343
2015-01-22,Los Angeles,40.62739127930127,24.004354496566616,30.413223328440314
2015-01-23,Los Angeles,38.024693457000204,20.476176910906666,23.26847709233327
2015-01-24,Los Angeles,34.58578017386941,17.99043580189017,21.821270044978363
2015-01-25,Los Angeles,45.03485901146101,25.559030035384044,17.55267751409477
2015-01-26,Los Angeles,31.011860512731335,22.422027883222846,25.429910208330625
2015-01-27,Los Angeles,37.136041289126716,23.79466427529956,17.205250028156435
2015-01-28,Los Angeles,38.72191337611135,22.74403319159459,27.172485022115733
2015-01-29,Los Angeles,30.02192686171807,22.070468656011467,27.355436284395953
2015-01-30,Los Angeles,43.38407972173322,23.209222664563672,16.171405206263834
