date,city,t2m,relative_humidity,wind_speed,feels_like_temp
2015-01-01,Los Angeles,7.513032055267892,57.41032191267231,5.11823632057623,1.8935758264699647
2015-01-02,Los Angeles,15.462972967781361,67.88412870814965,6.634192798792107,10.74618833289837
2015-01-03,Los Angeles,13.184769820301483,40.928512504390014,0.7168852604210327,10.72651160758717
2015-01-04,Los Angeles,4.8512091698101125,65.94017158271231,1.6413275020782068,1.5788324019916162
2015-01-05,Los Angeles,11.147689052551824,82.607341051707,5.229578695960987,7.094509687035071
2015-01-06,Los Angeles,14.741265258845976,51.55920937672209,0.037280450861043146,13.562792732972365
2015-01-07,Los Angeles,10.858153746093773,53.76751599084106,1.0664591300724033,8.415011302764555
2015-01-08,Los Angeles,5.409658073109232,58.09906508913164,3.479430777801024,0.6930099470719382
2015-01-09,Los Angeles,10.354295278755602,65.79339930087959,0.6660488751636979,8.613637804620884
2015-01-10,Los Angeles,11.641953453135987,75.32189551323575,4.626941905899406,7.801800118719916
2015-01-11,Los Angeles,9.126263047851207,52.63614699669138,4.810252352489063,3.767262664276215
2015-01-12,Los Angeles,10.087219432841836,34.242570729442534,4.042917094656426,4.650641568340209
2015-01-13,Los Angeles,9.808169448958239,62.25893856627356,1.050054311690515,7.559807961062468
2015-01-14,Los Angeles,7.725189346955602,78.30519357346445,5.837807622823468,2.3556275893037384
2015-01-15,Los Angeles,13.556211524451143,80.80840524177927,4.435336161790219,10.585029172154888
2015-01-16,Los Angeles,13.867094933836213,73.93307070644462,1.765259862661071,12.490409352655185
2015-01-17,Los Angeles,8.90662181903359,77.74797532103123,3.280894792204336,5.532624386152007
2015-01-18,Los Angeles,11.690104857508107,58.17240099382405,1.2095809890488884,9.476634618736272
2015-01-19,Los Angeles,10.86486316884996,62.41690074698041,7.522418169634629,4.274277886220954
2015-01-20,Los Angeles,6.874153579878084,45.724613817199256,5.156359255631033,0.7614780509425154
2015-01-21,Los Angeles,8.594411690489586,66.10808769142125,2.2128768343343994,5.47858220792939
2015-01-22,Los Angeles,8.76174864912729,84.31700046394656,4.611109902636204,4.672674707964626
2015-01-23,Los Angeles,6.797735503495133,56.989084810762094,4.278194256874853,1.6587522334185962
2015-01-24,Los Angeles,9.117585817804626,54.65061190298682,1.5456015837626182,6.119478145539716
2015-01-25,Los Angeles,11.111032820088386,79.88853412886601,1.2413954179585676,9.722380732060966
2015-01-26,Los Angeles,19.949000068189644,92.71257561330063,2.1162553034678213,21.580766087042893
2015-01-27,Los Angeles,10.245026995217088,60.55747717844121,3.9733517143894472,5.954123186878601
2015-01-28,Los Angeles,5.715041593876463,54.38805230162487,4.914433966486435,-0.08145221390161472
2015-01-29,Los Angeles,6.814476721049235,41.40334991155831,4.177426416389026,1.2400587191605847
2015-01-30,Los Angeles,11.07444192587594,64.52313206477281,5.255604988753466,6.199640033369244
2015-01-31,Los Angeles,7.808558731214466,64.19593487336006,4.145414254273625,3.146819951851633
2015-02-01,Los Angeles,10.329473028232576,66.94121524107761,3.040865572137043,6.969404578140448
2015-02-02,Los Angeles,11.795532996135094,90.95056178646315,2.657438951373835,10.081036926173876
2015-02-03,Los Angeles,7.074744316647492,68.9897248297278,1.832921628710633,4.081326555691167
2015-02-04,Los Angeles,9.825732375328494,56.48853036299095,3.5929872700905072,5.569499355857332
2015-02-05,Los Angeles,9.0133320125292,84.84413306615009,4.062990936765846,5.381665662530093
2015-02-06,Los Angeles,13.694328054853605,44.82683506524428,2.385684579494348,10.338029331693917
2015-02-07,Los Angeles,9.74164784808426,52.60691574032702,3.6538145879344666,5.275796014213361
2015-02-08,Los Angeles,9.240671398879021,86.26423711998576,6.422654860595149,4.061427056026579
2015-02-09,Los Angeles,10.676241629348182,74.24821433581367,2.860632092665526,7.816320012851346
2015-02-10,Los Angeles,12.310133555535359,74.30363014587795,5.328595370064382,8.083694555664216
2015-02-11,Los Angeles,8.331781308173984,78.44421467422887,3.4074251566551013,4.7828985271526605
2015-02-12,Los Angeles,11.87394736729702,62.172345484653405,1.8805380738242257,9.406200623580174
2015-02-13,Los Angeles,15.3960799266076,57.11192496124244,1.458526414385216,13.66495192277987
2015-02-14,Los Angeles,11.570262372711227,49.280050171336796,0.01578037794779341,9.77234705172288
2015-02-15,Los Angeles,6.377300321026624,81.01505843001708,3.373720608759289,2.578608481820419
2015-02-16,Los Angeles,8.801007853296145,63.15290799364637,1.4641570879493864,6.133211399955323
2015-02-17,Los Angeles,8.859819549676581,22.678433648192666,2.3088396667342104,4.093448667467735
2015-02-18,Los Angeles,9.382898171634293,63.24487440058299,2.975869627465695,5.754754175806315
2015-02-19,Los Angeles,13.37105816334778,73.92879760960959,4.852424678022465,9.710714191963824
2015-02-20,Los Angeles,16.9075635755178,59.71629870848494,4.2703802488993166,13.705843214404435
2015-02-21,Los Angeles,8.916546351158512,56.19565873377671,3.6355586497821113,4.485525349575811
2015-02-22,Los Angeles,7.060159147250259,63.85633083786315,5.206343089815872,1.5328626878669862
2015-02-23,Los Angeles,6.92310340839022,82.80891227216128,3.9676088072531597,2.8656117106042434
2015-02-24,Los Angeles,18.848291638475867,78.17739837992217,0.8342131747772652,19.865995908213872
2015-02-25,Los Angeles,9.067525613045248,40.77597803747913,3.362815753035262,4.263094849178302
2015-02-26,Los Angeles,11.184369331234675,48.072503109137294,0.09730110018660687,9.220731721191491
2015-02-27,Los Angeles,8.87191314080726,58.763585062246314,2.4688267023102384,5.347549931231217
2015-02-28,Los Angeles,10.514005880887957,76.5497348969264,6.047374676866224,5.485963638554747
2015-03-01,Los Angeles,7.796376109701737,64.59134069800805,1.5761018868645786,4.9450838983096475
2015-03-02,Los Angeles,9.8372914816646,53.55224421368805,3.993920713168254,5.18464816545959
2015-03-03,Los Angeles,14.541482277516597,47.07650478649167,2.8045637454825463,11.145058072128673
2015-03-04,Los Angeles,14.197499908589243,68.3272402967531,5.248083931481425,10.16739374712314
2015-03-05,Los Angeles,10.231331256431918,56.30028305391696,2.9448288016204542,6.483198633593505
2015-03-06,Los Angeles,10.442535713092656,84.31879317016723,3.806479597265452,7.291631905394077
2015-03-07,Los Angeles,17.905043040264932,61.1106089304155,3.8827934884982453,15.314778654587503
2015-03-08,Los Angeles,13.544844238601156,79.69427139990613,5.568680486795095,9.720317815712065
2015-03-09,Los Angeles,10.276287524433243,46.1837797945793,2.237947771492212,6.613012633121119
2015-03-10,Los Angeles,13.807133916932639,33.8337146134899,4.275944036782223,8.573094254655608
2015-03-11,Los Angeles,13.359222628279712,61.800708384448015,7.902211957324264,6.948668703843072
2015-03-12,Los Angeles,13.645534114504546,78.54236509990156,2.179437281895397,12.160962555550348
2015-03-13,Los Angeles,13.645709483830244,58.40138283659289,7.938739145739035,7.093399668163412
2015-03-14,Los Angeles,11.237221957932558,55.35460866232407,0.22577002589995,9.510946155719855
2015-03-15,Los Angeles,16.37411875403094,49.83985807422036,3.563767726151685,12.935389121831314
2015-03-16,Los Angeles,18.991583040421293,60.6758620010093,1.5296885442881416,18.307423025183983
2015-03-17,Los Angeles,16.652278624131018,77.20996326762555,4.363149357562559,14.416558752276984
2015-03-18,Los Angeles,9.401385602571834,36.15167239386973,0.9430529289332417,6.146286833760929
2015-03-19,Los Angeles,15.147599427171809,74.43117207301998,0.933001436177626,14.714188407486635
2015-03-20,Los Angeles,16.413227346934107,61.95122109276248,2.0398964464386102,14.793267346159872
2015-03-21,Los Angeles,13.822145526209898,70.11584187244208,6.532180934095484,8.898714874731795
2015-03-22,Los Angeles,10.054452420682072,50.066046696632114,4.8825450382128635,4.669594927238979
2015-03-23,Los Angeles,11.103930492839089,62.10691489751429,2.789831391860151,7.85544727690187
2015-03-24,Los Angeles,17.555825489205198,45.76963067469647,1.2353051259027477,15.715416980288214
2015-03-25,Los Angeles,19.451417767000954,39.30949670476828,5.4268813111994065,14.576964124854406
2015-03-26,Los Angeles,13.522496818897231,81.0879824688611,2.1385814231630396,12.16425911117329
2015-03-27,Los Angeles,11.80192133550927,75.925707268521,4.5371243867360125,8.088240397804555
2015-03-28,Los Angeles,12.509599329665447,64.77750388712558,0.31832971563687185,11.381412588080718
2015-03-29,Los Angeles,8.991535046983074,44.16344859997627,1.89641024635591,5.333738388853687
2015-03-30,Los Angeles,16.913795905489412,75.13074003759044,2.1058489417899846,16.206799606818386
2015-03-31,Los Angeles,17.15525505939215,72.00516245542272,1.5190142315452855,16.731048167650197
2015-04-01,Los Angeles,17.51491436476809,65.88274955552721,2.6310559297540914,16.0152799988122
2015-04-02,Los Angeles,13.926418294118807,48.86352383424628,0.5005390588607148,12.136342933759622
2015-04-03,Los Angeles,14.164454991685075,24.323588288962263,2.5413017272189853,9.679829698050876
2015-04-04,Los Angeles,17.85964326993882,70.12599690924995,3.017807306894014,16.470315185813234
