date,city,t2m,relative_humidity,wind_speed,feels_like_temp
2015-01-01,New York,-2.108026829336833,58.983877986361165,4.683492409284975,-8.36829717146035
2015-01-02,New York,-1.6032906931658548,76.88410122790788,1.6287200613303345,-5.3658580243114
2015-01-03,New York,-3.5541079031852423,82.57720756019312,2.794926888623937,-8.230547704111356
2015-01-04,New York,-7.04125753185294,61.67687178680762,1.0338336919729734,-11.031503215988186
2015-01-05,New York,-0.470625786162957,64.18796203863285,1.2075691996155133,-4.066316081338865
2015-01-06,New York,-3.5717925415975524,76.36568080557453,1.618934858713379,-7.5228878109156545
2015-01-07,New York,-5.6170320901557185,53.77039150658574,1.2396909110497687,-9.771607734023817
2015-01-08,New York,-6.60642144114447,40.32496889801007,0.6405843924050698,-10.5589709364663
2015-01-09,New York,3.8612272918199064,46.30635094563344,3.6878863912830906,-1.4907949425431881
2015-01-10,New York,-3.3606559866277754,68.96611596924292,5.571003022695285,-10.175746586479807
2015-01-11,New York,-1.8411359474708322,63.500118902609245,3.3306362481263507,-7.054621014926614
2015-01-12,New York,-3.008551639905843,46.883050404667,3.2276154522336955,-8.51093066357687
2015-01-13,New York,0.225834304712087,41.49790257554708,1.7123765444622747,-4.122974239458189
2015-01-14,New York,-2.217380319995046,58.1332471211817,2.949268201117566,-7.286464320417329
2015-01-15,New York,-6.4034959804578255,83.05555264856866,5.825555493670147,-13.444043380937295
2015-01-16,New York,-9.920374330697795,96.78586020489846,0.34014524438076243,-13.239390048765847
2015-01-17,New York,-1.09701843413896,51.697862770002196,0.43777680922471074,-4.442078091061022
2015-01-18,New York,-3.036822891399045,70.84139601056806,2.4454855998170073,-7.607298503325188
2015-01-19,New York,-0.09937549198804563,82.9620067905284,5.8507896409171005,-6.535563332855682
2015-01-20,New York,0.738401732857461,81.85202186236813,3.778196708942392,-4.166709436005041
2015-01-21,New York,-5.298232820410814,55.744729673787496,2.4881643115901833,-10.282392458382848
2015-01-22,New York,-3.201318797335656,61.74759003316612,1.8295877972012482,-7.4993147186943565
2015-01-23,New York,-2.2457107535526255,59.80127125035416,5.178994480445301,-8.849187464055273
2015-01-24,New York,-5.4330042880524,64.87378588373008,1.8675557617275222,-9.86766637674152
2015-01-25,New York,1.2991574091086768,56.47524753500139,0.4184153695568016,-1.7439697328481683
2015-01-26,New York,-6.978145635286063,64.56678525461966,3.1363091850265206,-12.402011428868835
2015-01-27,New York,-0.7189886127016507,79.35082937212198,1.6596855958022743,-4.363733374634079
2015-01-28,New York,2.4036695950000224,72.26239978773103,1.6243190187862797,-1.002752955451034
2015-01-29,New York,-1.7313419806633503,37.648152500517234,5.007076900527623,-8.568086445540805
2015-01-30,New York,-1.8811565951030287,67.9516613883684,3.1398637925649684,-6.886257147423046
2015-01-31,New York,-3.608482922497095,60.21662151390399,8.155219970227588,-12.387527281473043
2015-02-01,New York,-0.07213996947476087,60.993959405946846,4.362179283900191,-5.903276349373428
2015-02-02,New York,0.6706931894469346,67.5182559235058,2.9406239960233487,-3.9597574651299787
2015-02-03,New York,-5.2060812653624,90.13717822009853,3.2481963104803486,-10.24627333805706
2015-02-04,New York,-0.47327910208994983,95.6490623327159,3.600188025946532,-5.131679755461823
2015-02-05,New York,-4.106624526055109,54.20694827899976,4.7490062806725035,-10.6248117107316
2015-02-06,New York,2.9874558819941672,68.90122251986749,0.28251992544271287,0.5096631514988745
2015-02-07,New York,-6.801025784370599,73.99498870606897,2.7474480811434354,-11.82787431389492
2015-02-08,New York,-5.733290763281721,52.34776440335168,4.431452864703465,-12.147097530282453
2015-02-09,New York,-4.6120516332876464,48.747385327690075,1.585463182807618,-9.024053157990721
2015-02-10,New York,-5.326235017741756,75.64076386994483,0.7309403059941659,-8.812141982408331
2015-02-11,New York,0.8230801563971379,95.72952258428978,2.965239343045369,-3.2055445165297756
2015-02-12,New York,-3.7539912616089612,35.78721064877798,2.895848526572907,-9.234604071260616
2015-02-13,New York,0.26920112851185074,68.01654259005772,4.062029589917188,-5.17689021376024
2015-02-14,New York,1.7923014627863911,64.59229519460389,4.520543561842983,-3.8912310812060453
2015-02-15,New York,-3.777824280714708,61.8820322379613,2.959620569537095,-8.906289836710709
2015-02-16,New York,-2.1211815178314137,93.14390744393097,1.0993854905837352,-5.284473333249181
2015-02-17,New York,1.527621401733851,61.64230138477,5.0112475970309145,-4.593584063790722
2015-02-18,New York,-5.520795955808197,66.88706846919372,0.696950522817541,-9.114946012106856
2015-02-19,New York,-0.26347241895141305,72.73263911692582,3.1412193436482565,-5.024831253994382
2015-02-20,New York,-0.5369274011052192,61.05008959210724,5.083637311293092,-6.912689026109305
2015-02-21,New York,1.9298638727145128,44.42329528127295,1.8581419122339213,-2.342312678534275
2015-02-22,New York,-2.122439640891229,70.61296624003562,0.9951890158698355,-5.601456068733997
2015-02-23,New York,-0.8623839611973312,68.25882681628103,2.493935423624263,-5.3167764167283265
2015-02-24,New York,-1.4079153980149353,73.90952298322821,4.008605530088333,-6.870522831404821
2015-02-25,New York,-1.7219390178056266,26.94492858797321,1.9509297441604323,-6.6090181750464305
2015-02-26,New York,-1.9994176060899136,52.594889789183355,0.993518723145046,-5.7796736303637815
2015-02-27,New York,-3.5448754273756613,67.46014073162021,4.709414975045167,-9.795059728157122
2015-02-28,New York,1.9853163030495202,68.59186951722643,3.5110154330335277,-2.877995411336103
2015-03-01,New York,6.968211953259433,77.34611270266178,0.13986656748853266,5.418587701278678
2015-03-02,New York,3.551773854934533,70.4275378363267,4.171894584071959,-1.5389232764470098
2015-03-03,New York,-0.3584707180095559,49.60473060915912,0.9259741110509738,-4.033021096237533
2015-03-04,New York,9.404980262292515,61.488501318691526,0.3540102200689752,7.547507324662488
2015-03-05,New York,4.636837590292003,84.77706436240865,2.4644557991718465,1.2884874986907313
2015-03-06,New York,0.041847602633726666,52.64086300032371,1.3822630612599003,-3.861978601087269
2015-03-07,New York,0.21612297805676484,75.14042151503463,2.7373883056311006,-4.162296215911843
2015-03-08,New York,5.298614648020496,57.24217365637704,0.36377297750840043,2.7245564633905
2015-03-09,New York,2.764063570705938,58.77056147937873,1.2293363626438956,-0.6524532650835639
2015-03-10,New York,2.5559554315955726,68.61761889436066,4.3369448861825655,-2.818688124916949
2015-03-11,New York,2.662484737292437,71.37643121597286,2.7276751608405543,-1.5057444262371642
2015-03-12,New York,4.589269064785409,64.39743688627514,6.432872357895235,-2.1143204034643297
2015-03-13,New York,4.185877800215991,96.6246865333861,5.32272899478548,-0.9153236939610068
2015-03-14,New York,5.042081952583496,85.75410407897377,5.209425296839278,-0.13139567606710933
2015-03-15,New York,-1.4328489541203266,51.76091416688966,2.2485586740958596,-6.067731100130146
2015-03-16,New York,1.6414749469819867,69.63077631637418,6.464764288293099,-5.3046500164819275
2015-03-17,New York,2.2617246944461518,57.9358938611278,4.979937563628821,-3.8506957642389916
2015-03-18,New York,9.00964689965792,87.43937596860845,6.551430499865742,3.733513007488008
2015-03-19,New York,4.823486434700256,91.21107702246334,1.4431896209986552,2.403959053302967
2015-03-20,New York,8.52644489486427,65.82662588240918,2.200459271346143,5.397826960940446
2015-03-21,New York,4.4439083539719775,83.04822052164174,1.9341225147015815,1.3871093462477386
2015-03-22,New York,4.261763349525874,61.12204659461187,1.0465316764498795,1.198368555413862
2015-03-23,New York,5.207717575679187,63.554944504159714,5.266451332531106,-0.6246361034414951
2015-03-24,New York,3.854766516693476,50.86387492514399,2.1293442556075517,-0.285881308338956
2015-03-25,New York,14.10403397188589,82.89629861515826,3.8505528879909017,11.802436237251932
2015-03-26,New York,5.948881484791795,45.71920365449944,4.146453567478816,0.4505454189198179
2015-03-27,New York,7.267039074762298,46.24874936727751,3.0609691752325716,2.679602007471943
2015-03-28,New York,11.495520352061444,65.58337207264232,1.6595828464187314,9.264601344581804
2015-03-29,New York,8.936979689177114,53.3254705282507,0.7552029077332736,6.417010137881999
2015-03-30,New York,4.688644498579979,47.711804115878834,2.0489927837649433,0.5968264727374804
2015-03-31,New York,5.513177135988686,76.09325168309572,6.9552545697026815,-1.0879221125628078
2015-04-01,New York,10.267502668749973,66.28482643881753,1.9335483900178798,7.644093810967682
2015-04-02,New York,5.967704775557243,59.549895467168135,2.2142337254211717,2.249088920833823
2015-04-03,New York,11.424064320438863,36.586373999045435,3.3547177750645205,6.703026277303767
2015-04-04,New York,9.43435293228081,32.335854610464104,4.789141317735656,3.3414783504865575
2015-04-05,New York,12.262974344886054,44.57939673420106,0.11597149949128216,10.277308235136399
2015-04-06,New York,10.368404580858464,61.899146816689615,0.5986419090355097,8.516022292757498
